Dependency=Heating Fuel	Dependency=HVAC Has Shared System	Dependency=HVAC Heating Type	Dependency=Vintage	Option=ASHP, SEER 10, 6.2 HSPF	Option=ASHP, SEER 13, 7.7 HSPF	Option=ASHP, SEER 15, 8.5 HSPF	Option=Electric Baseboard, 100% Efficiency	Option=Electric Boiler, 100% AFUE	Option=Electric Furnace, 100% AFUE	Option=Electric Wall Furnace, 100% AFUE	Option=Fuel Boiler, 76% AFUE	Option=Fuel Boiler, 80% AFUE	Option=Fuel Boiler, 90% AFUE	Option=Fuel Furnace, 60% AFUE	Option=Fuel Furnace, 76% AFUE	Option=Fuel Furnace, 80% AFUE	Option=Fuel Furnace, 92.5% AFUE	Option=Fuel Wall/Floor Furnace, 60% AFUE	Option=Fuel Wall/Floor Furnace, 68% AFUE	Option=MSHP, SEER 14.5, 8.2 HSPF	Option=MSHP, SEER 29.3, 14 HSPF	Option=None	Option=Shared Heating	Option=Void	source_count	source_weight	fallback_count	fallback_weight
Fuel Oil	None	Non-Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	Non-Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	Non-Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	Non-Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	Non-Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	Non-Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	Non-Ducted Heating	1940s	0	0	0	0	0	0	0	0.036667	0.571754	0.22961	0	0	0	0	0.0504194	0.11155	0	0	0	0	0	66.2933	45047.6	66.2933	45047.6
Fuel Oil	Cooling Only	Non-Ducted Heating	1950s	0	0	0	0	0	0	0	0.0336372	0.497724	0.198603	0	0	0	0	0.0810107	0.189025	0	0	0	0	0	25.5962	75194.3	25.5962	75194.3
Fuel Oil	Cooling Only	Non-Ducted Heating	1960s	0	0	0	0	0	0	0	0.0129105	0.525997	0.226717	0	0	0	0	0.073455	0.16092	0	0	0	0	0	28.5962	62065.8	28.5962	62065.8
Fuel Oil	Cooling Only	Non-Ducted Heating	1970s	0	0	0	0	0	0	0	0.0380028	0.502506	0.197505	0	0	0	0	0.0805145	0.181471	0	0	0	0	0	41.2476	58905.9	41.2476	58905.9
Fuel Oil	Cooling Only	Non-Ducted Heating	1980s	0	0	0	0	0	0	0	0.022777	0.572932	0.240468	0	0	0	0	0.0534739	0.110349	0	0	0	0	0	23.6971	40793.5	23.6971	40793.5
Fuel Oil	Cooling Only	Non-Ducted Heating	1990s	0	0	0	0	0	0	0	0.034711	0.591779	0.240061	0	0	0	0	0.0422184	0.0912301	0	0	0	0	0	22.3486	34042.9	22.3486	34042.9
Fuel Oil	Cooling Only	Non-Ducted Heating	2000s	0	0	0	0	0	0	0	0.0179318	0.557117	0.236965	0	0	0	0	0.0595559	0.12843	0	0	0	0	0	23.2476	17059.5	23.2476	17059.5
Fuel Oil	Cooling Only	Non-Ducted Heating	2010s	0	0	0	0	0	0	0	0.016988	0.546017	0.23268	0	0	0	0	0.0642885	0.140027	0	0	0	0	0	1.89905	947.756	25.1467	18007.3
Fuel Oil	Cooling Only	Non-Ducted Heating	<1940	0	0	0	0	0	0	0	0.036667	0.571754	0.22961	0	0	0	0	0.0504194	0.11155	0	0	0	0	0	66.2933	116413	66.2933	116413
Fuel Oil	Heating Only	Non-Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	68665.7	29	68665.7
Fuel Oil	Heating Only	Non-Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	37464.4	36	106130
Fuel Oil	Heating Only	Non-Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	48721.8	11	81342.1
Fuel Oil	Heating Only	Non-Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	32620.3	11	81342.1
Fuel Oil	Heating Only	Non-Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	16615.7	6	28058.1
Fuel Oil	Heating Only	Non-Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	11442.4	6	28058.1
Fuel Oil	Heating Only	Non-Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1583.86	2	8908.08
Fuel Oil	Heating Only	Non-Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7324.22	2	8908.08
Fuel Oil	Heating Only	Non-Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	177448	29	177448
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2851.36	2	10219.9
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	10219.9
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	30953.7
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	30953.7	3	30953.7
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	10788.3	2	10788.3
Fuel Oil	Heating and Cooling	Non-Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	10788.3
Fuel Oil	Heating and Cooling	Non-Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Fuel Oil	Heating and Cooling	Non-Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Fuel Oil	Heating and Cooling	Non-Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	7368.57	2	10219.9
Fuel Oil	None	Non-Ducted Heating	1940s	0	0	0	0	0	0	0	0.036667	0.571754	0.22961	0	0	0	0	0.0504194	0.11155	0	0	0	0	0	66.2933	45047.6	66.2933	45047.6
Fuel Oil	None	Non-Ducted Heating	1950s	0	0	0	0	0	0	0	0.0336372	0.497724	0.198603	0	0	0	0	0.0810107	0.189025	0	0	0	0	0	25.5962	75194.3	25.5962	75194.3
Fuel Oil	None	Non-Ducted Heating	1960s	0	0	0	0	0	0	0	0.0129105	0.525997	0.226717	0	0	0	0	0.073455	0.16092	0	0	0	0	0	28.5962	62065.8	28.5962	62065.8
Fuel Oil	None	Non-Ducted Heating	1970s	0	0	0	0	0	0	0	0.0380028	0.502506	0.197505	0	0	0	0	0.0805145	0.181471	0	0	0	0	0	41.2476	58905.9	41.2476	58905.9
Fuel Oil	None	Non-Ducted Heating	1980s	0	0	0	0	0	0	0	0.022777	0.572932	0.240468	0	0	0	0	0.0534739	0.110349	0	0	0	0	0	23.6971	40793.5	23.6971	40793.5
Fuel Oil	None	Non-Ducted Heating	1990s	0	0	0	0	0	0	0	0.034711	0.591779	0.240061	0	0	0	0	0.0422184	0.0912301	0	0	0	0	0	22.3486	34042.9	22.3486	34042.9
Fuel Oil	None	Non-Ducted Heating	2000s	0	0	0	0	0	0	0	0.0179318	0.557117	0.236965	0	0	0	0	0.0595559	0.12843	0	0	0	0	0	23.2476	17059.5	23.2476	17059.5
Fuel Oil	None	Non-Ducted Heating	2010s	0	0	0	0	0	0	0	0.016988	0.546017	0.23268	0	0	0	0	0.0642885	0.140027	0	0	0	0	0	1.89905	947.756	25.1467	18007.3
Fuel Oil	None	Non-Ducted Heating	<1940	0	0	0	0	0	0	0	0.036667	0.571754	0.22961	0	0	0	0	0.0504194	0.11155	0	0	0	0	0	66.2933	116413	66.2933	116413
Fuel Oil	Cooling Only	None	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Cooling Only	None	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating Only	None	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	Heating and Cooling	None	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Fuel Oil	None	None	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating and Cooling	Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	None	Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0.00773531	0.0706685	0.548305	0.373292	0	0	0	0	0	0	0	1141	1.18983e+06	1141	1.18983e+06
Natural Gas	Cooling Only	Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0.00736257	0.0689213	0.544503	0.379214	0	0	0	0	0	0	0	858	3.1637e+06	858	3.1637e+06
Natural Gas	Cooling Only	Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0.00729883	0.0680497	0.545624	0.379027	0	0	0	0	0	0	0	866	2.84094e+06	866	2.84094e+06
Natural Gas	Cooling Only	Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0.00624593	0.0593531	0.540678	0.393723	0	0	0	0	0	0	0	1063	3.24804e+06	1063	3.24804e+06
Natural Gas	Cooling Only	Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0.00709617	0.0673023	0.540806	0.384795	0	0	0	0	0	0	0	875	2.68484e+06	875	2.68484e+06
Natural Gas	Cooling Only	Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0.0131476	0.11408	0.514766	0.358007	0	0	0	0	0	0	0	1088	3.63205e+06	1088	3.63205e+06
Natural Gas	Cooling Only	Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0.00364781	0.0339582	0.599782	0.362612	0	0	0	0	0	0	0	1249	3.34422e+06	1249	3.34422e+06
Natural Gas	Cooling Only	Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0.000133897	0.015185	0.509548	0.475133	0	0	0	0	0	0	0	742	1.7999e+06	742	1.7999e+06
Natural Gas	Cooling Only	Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0.00773531	0.0706685	0.548305	0.373292	0	0	0	0	0	0	0	1141	3.07481e+06	1141	3.07481e+06
Natural Gas	Heating Only	Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	59	164221	59	164221
Natural Gas	Heating Only	Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	171587	19	171587
Natural Gas	Heating Only	Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	282379	32	282379
Natural Gas	Heating Only	Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	380034	44	380034
Natural Gas	Heating Only	Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	221183	27	221183
Natural Gas	Heating Only	Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	98891.7	14	98891.7
Natural Gas	Heating Only	Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	130023	17	130023
Natural Gas	Heating Only	Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	103615	11	103615
Natural Gas	Heating Only	Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	59	424384	59	424384
Natural Gas	Heating and Cooling	Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	54468.6	17	54468.6
Natural Gas	Heating and Cooling	Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	91878.6	26	146347
Natural Gas	Heating and Cooling	Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	161564	20	161564
Natural Gas	Heating and Cooling	Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	213389	23	213389
Natural Gas	Heating and Cooling	Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	151388	16	151388
Natural Gas	Heating and Cooling	Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	107813	10	107813
Natural Gas	Heating and Cooling	Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	153776	21	153776
Natural Gas	Heating and Cooling	Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	35	248798	35	248798
Natural Gas	Heating and Cooling	Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	140759	17	140759
Natural Gas	None	Ducted Heating	1940s	0	0	0	0	0	0	0	0	0	0	0.00773531	0.0706685	0.548305	0.373292	0	0	0	0	0	0	0	1141	1.18983e+06	1141	1.18983e+06
Natural Gas	None	Ducted Heating	1950s	0	0	0	0	0	0	0	0	0	0	0.00736257	0.0689213	0.544503	0.379214	0	0	0	0	0	0	0	858	3.1637e+06	858	3.1637e+06
Natural Gas	None	Ducted Heating	1960s	0	0	0	0	0	0	0	0	0	0	0.00729883	0.0680497	0.545624	0.379027	0	0	0	0	0	0	0	866	2.84094e+06	866	2.84094e+06
Natural Gas	None	Ducted Heating	1970s	0	0	0	0	0	0	0	0	0	0	0.00624593	0.0593531	0.540678	0.393723	0	0	0	0	0	0	0	1063	3.24804e+06	1063	3.24804e+06
Natural Gas	None	Ducted Heating	1980s	0	0	0	0	0	0	0	0	0	0	0.00709617	0.0673023	0.540806	0.384795	0	0	0	0	0	0	0	875	2.68484e+06	875	2.68484e+06
Natural Gas	None	Ducted Heating	1990s	0	0	0	0	0	0	0	0	0	0	0.0131476	0.11408	0.514766	0.358007	0	0	0	0	0	0	0	1088	3.63205e+06	1088	3.63205e+06
Natural Gas	None	Ducted Heating	2000s	0	0	0	0	0	0	0	0	0	0	0.00364781	0.0339582	0.599782	0.362612	0	0	0	0	0	0	0	1249	3.34422e+06	1249	3.34422e+06
Natural Gas	None	Ducted Heating	2010s	0	0	0	0	0	0	0	0	0	0	0.000133897	0.015185	0.509548	0.475133	0	0	0	0	0	0	0	742	1.7999e+06	742	1.7999e+06
Natural Gas	None	Ducted Heating	<1940	0	0	0	0	0	0	0	0	0	0	0.00773531	0.0706685	0.548305	0.373292	0	0	0	0	0	0	0	1141	3.07481e+06	1141	3.07481e+06
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1970s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1980s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	1990s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	2000s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	2010s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Cooling Only	Non-Ducted Heat Pump	<1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Non-Ducted Heat Pump	1940s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Non-Ducted Heat Pump	1950s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Gas	Heating Only	Non-Ducted Heat Pump	1960s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
