Dependency=Census Division RECS	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage ACS	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	source_count	source_weight	fallback_count	fallback_weight
Middle Atlantic	Mobile Home	1500-2499	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	1	1980-99	0	0	0	1	26	17987	26	17987
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	1	1980-99	0	0	0	1	6	4604.01	24	18416.1
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	2	1980-99	0	0	0	1	26	17987	26	17987
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	2	1980-99	0	0	0	1	6	4604.01	24	18416.1
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	3	1980-99	0	0	0	1	26	17987	26	17987
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	3	1980-99	0	0	0	1	6	4604.01	24	18416.1
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Vented Crawlspace	4+	1980-99	0	0	0	1	26	17987	26	17987
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Vented Crawlspace	4+	1980-99	0	0	0	1	6	4604.01	24	18416.1
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	1	1980-99	0	0	0	1	61	37091.3	61	37091.3
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	1	1980-99	0	0	0	1	4	2044.98	16	8179.93
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	2	1980-99	0	0	0	1	61	37091.3	61	37091.3
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	2	1980-99	0	0	0	1	4	2044.98	16	8179.93
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	3	1980-99	0	0	0	1	61	37091.3	61	37091.3
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	3	1980-99	0	0	0	1	4	2044.98	16	8179.93
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Vented Crawlspace	4+	1980-99	0	0	0	1	61	37091.3	61	37091.3
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Vented Crawlspace	4+	1980-99	0	0	0	1	4	2044.98	16	8179.93
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Vented Crawlspace	1	1980-99	0	0	0	1	1	5616.87	22	104779
Middle Atlantic	Single-Family Attached	1500-2499	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	48	209507
Middle Atlantic	Single-Family Attached	2500-3999	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	5	18151.9
Middle Atlantic	Single-Family Attached	4000+	Vented Crawlspace	1	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Vented Crawlspace	2	1980-99	0	0	0	1	1	4844.32	14	66198.9
Middle Atlantic	Single-Family Attached	1500-2499	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	34	144242
Middle Atlantic	Single-Family Attached	2500-3999	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	5	18151.9
Middle Atlantic	Single-Family Attached	4000+	Vented Crawlspace	2	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	22	104779
Middle Atlantic	Single-Family Attached	1500-2499	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	12	53880.1
Middle Atlantic	Single-Family Attached	2500-3999	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	5	18151.9
Middle Atlantic	Single-Family Attached	4000+	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	22	104779
Middle Atlantic	Single-Family Attached	1500-2499	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	48	209507
Middle Atlantic	Single-Family Attached	2500-3999	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	5	18151.9
Middle Atlantic	Single-Family Attached	4000+	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Detached	0-1499	Vented Crawlspace	1	1980-99	0.377202	0	0	0.622798	4	24152.9	12	67122.4
Middle Atlantic	Single-Family Detached	1500-2499	Vented Crawlspace	1	1980-99	0.269587	0.146614	0	0.583799	0	0	20	124907
Middle Atlantic	Single-Family Detached	2500-3999	Vented Crawlspace	1	1980-99	0.236022	0.656541	0	0.107438	3	12347.2	31	160446
Middle Atlantic	Single-Family Detached	4000+	Vented Crawlspace	1	1980-99	0	0.789872	0.210128	0	0	0	35	135647
Middle Atlantic	Single-Family Detached	0-1499	Vented Crawlspace	2	1980-99	0.23313	0	0	0.76687	1	5826.62	12	77043.8
Middle Atlantic	Single-Family Detached	1500-2499	Vented Crawlspace	2	1980-99	0.193164	0.500048	0	0.306788	6	33601.4	50	233997
Middle Atlantic	Single-Family Detached	2500-3999	Vented Crawlspace	2	1980-99	0.0358589	0.781447	0.0838251	0.0988689	6	25134.5	94	391967
Middle Atlantic	Single-Family Detached	4000+	Vented Crawlspace	2	1980-99	0	0.804574	0.195426	0	1	2274.84	31	117262
Middle Atlantic	Single-Family Detached	0-1499	Vented Crawlspace	3	1980-99	0	0	0	1	0	0	24	144166
Middle Atlantic	Single-Family Detached	1500-2499	Vented Crawlspace	3	1980-99	0.21793	0.385512	0	0.396558	0	0	70	358904
Middle Atlantic	Single-Family Detached	2500-3999	Vented Crawlspace	3	1980-99	0.0921549	0.740367	0.0583137	0.109164	0	0	127	563446
Middle Atlantic	Single-Family Detached	4000+	Vented Crawlspace	3	1980-99	0	0.789872	0.210128	0	0	0	35	135647
Middle Atlantic	Single-Family Detached	0-1499	Vented Crawlspace	4+	1980-99	0	0	0	1	0	0	24	144166
Middle Atlantic	Single-Family Detached	1500-2499	Vented Crawlspace	4+	1980-99	0.21793	0.385512	0	0.396558	0	0	70	358904
Middle Atlantic	Single-Family Detached	2500-3999	Vented Crawlspace	4+	1980-99	0.0921549	0.740367	0.0583137	0.109164	0	0	127	563446
Middle Atlantic	Single-Family Detached	4000+	Vented Crawlspace	4+	1980-99	0	0.789872	0.210128	0	0	0	35	135647
Middle Atlantic	Mobile Home	0-1499	Ambient	1	2000-09	0	0	0	1	5	8403.4	14	58087.8
Middle Atlantic	Mobile Home	1500-2499	Ambient	1	2000-09	0	0	0	1	1	1992.43	6	23642.9
Middle Atlantic	Mobile Home	2500-3999	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Ambient	2	2000-09	0	0	0	1	5	8403.4	14	58087.8
Middle Atlantic	Mobile Home	1500-2499	Ambient	2	2000-09	0	0	0	1	1	1992.43	6	23642.9
Middle Atlantic	Mobile Home	2500-3999	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Ambient	3	2000-09	0	0	0	1	5	8403.4	14	58087.8
Middle Atlantic	Mobile Home	1500-2499	Ambient	3	2000-09	0	0	0	1	1	1992.43	6	23642.9
Middle Atlantic	Mobile Home	2500-3999	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Ambient	4+	2000-09	0	0	0	1	5	8403.4	14	58087.8
Middle Atlantic	Mobile Home	1500-2499	Ambient	4+	2000-09	0	0	0	1	1	1992.43	6	23642.9
Middle Atlantic	Mobile Home	2500-3999	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Ambient	1	2000-09	0	0	0	1	0	0	2	2077.15
Middle Atlantic	Single-Family Attached	1500-2499	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	2500-3999	Ambient	1	2000-09	0	0	0	1	0	0	2	11685.5
Middle Atlantic	Single-Family Attached	4000+	Ambient	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Ambient	2	2000-09	0	0	0	1	0	0	2	2077.15
Middle Atlantic	Single-Family Attached	1500-2499	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	2500-3999	Ambient	2	2000-09	0	0	0	1	0	0	2	11685.5
Middle Atlantic	Single-Family Attached	4000+	Ambient	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Ambient	3	2000-09	0	0	0	1	0	0	2	2077.15
Middle Atlantic	Single-Family Attached	1500-2499	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	2500-3999	Ambient	3	2000-09	0	0	0	1	2	11685.5	2	11685.5
Middle Atlantic	Single-Family Attached	4000+	Ambient	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Ambient	4+	2000-09	0	0	0	1	0	0	2	2077.15
Middle Atlantic	Single-Family Attached	1500-2499	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	2500-3999	Ambient	4+	2000-09	0	0	0	1	0	0	2	11685.5
Middle Atlantic	Single-Family Attached	4000+	Ambient	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Detached	0-1499	Ambient	1	2000-09	0	0	0	1	0	0	2	9843.88
Middle Atlantic	Single-Family Detached	1500-2499	Ambient	1	2000-09	0	0	0	1	0	0	5	18903
Middle Atlantic	Single-Family Detached	2500-3999	Ambient	1	2000-09	0	0	0	1	0	0	4	8209.52
Middle Atlantic	Single-Family Detached	4000+	Ambient	1	2000-09	0	0	0	1	0	0	2	2683.15
Middle Atlantic	Single-Family Detached	0-1499	Ambient	2	2000-09	0	0	0	1	0	0	2	9843.88
Middle Atlantic	Single-Family Detached	1500-2499	Ambient	2	2000-09	0	0	0	1	2	10195.1	5	18903
Middle Atlantic	Single-Family Detached	2500-3999	Ambient	2	2000-09	0	0	0	1	0	0	4	8209.52
Middle Atlantic	Single-Family Detached	4000+	Ambient	2	2000-09	0	0	0	1	0	0	2	2683.15
Middle Atlantic	Single-Family Detached	0-1499	Ambient	3	2000-09	0	0	0	1	0	0	2	9843.88
Middle Atlantic	Single-Family Detached	1500-2499	Ambient	3	2000-09	0	0	0	1	0	0	5	18903
Middle Atlantic	Single-Family Detached	2500-3999	Ambient	3	2000-09	0	0	0	1	0	0	4	8209.52
Middle Atlantic	Single-Family Detached	4000+	Ambient	3	2000-09	0	0	0	1	0	0	2	2683.15
Middle Atlantic	Single-Family Detached	0-1499	Ambient	4+	2000-09	0	0	0	1	0	0	2	9843.88
Middle Atlantic	Single-Family Detached	1500-2499	Ambient	4+	2000-09	0	0	0	1	0	0	5	18903
Middle Atlantic	Single-Family Detached	2500-3999	Ambient	4+	2000-09	0	0	0	1	0	0	4	8209.52
Middle Atlantic	Single-Family Detached	4000+	Ambient	4+	2000-09	0	0	0	1	0	0	2	2683.15
Middle Atlantic	Mobile Home	0-1499	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	2000-09	0	0	0	1	0	0	32	21693.9
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	2000-09	0	0	0	1	0	0	16	25806.8
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	2000-09	0	0	0	1	0	0	32	21693.9
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	2000-09	0	0	0	1	0	0	16	25806.8
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	32	21693.9
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	2000-09	0	0	0	1	0	0	16	25806.8
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	32	21693.9
Middle Atlantic	Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	16	25806.8
Middle Atlantic	Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Heated Basement	1	2000-09	0	0	0	1	0	0	128	74753.7
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Heated Basement	1	2000-09	0	0	0	1	0	0	20	32857.1
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Heated Basement	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Heated Basement	2	2000-09	0	0	0	1	0	0	128	74753.7
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Heated Basement	2	2000-09	0	0	0	1	0	0	20	32857.1
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	128	74753.7
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Heated Basement	3	2000-09	0	0	0	1	0	0	20	32857.1
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	128	74753.7
Middle Atlantic	Multi-Family with 5+ Units	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	20	32857.1
Middle Atlantic	Multi-Family with 5+ Units	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Multi-Family with 5+ Units	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Single-Family Attached	0-1499	Heated Basement	1	2000-09	0	0	0	1	1	4205.24	10	50908.4
Middle Atlantic	Single-Family Attached	1500-2499	Heated Basement	1	2000-09	0	0	0	1	2	12064.7	18	90862.2
Middle Atlantic	Single-Family Attached	2500-3999	Heated Basement	1	2000-09	0	0	0	1	0	0	12	45978.5
Middle Atlantic	Single-Family Attached	4000+	Heated Basement	1	2000-09	0	0	0	1	0	0	3	11651.3
Middle Atlantic	Single-Family Attached	0-1499	Heated Basement	2	2000-09	0	0	0	1	3	15176.5	10	50908.4
Middle Atlantic	Single-Family Attached	1500-2499	Heated Basement	2	2000-09	0	0	0	1	2	12713.2	18	90862.2
Middle Atlantic	Single-Family Attached	2500-3999	Heated Basement	2	2000-09	0	0	0	1	3	11211.6	12	45978.5
Middle Atlantic	Single-Family Attached	4000+	Heated Basement	2	2000-09	0	0	0	1	1	5182.5	3	11651.3
Middle Atlantic	Single-Family Attached	0-1499	Heated Basement	3	2000-09	0	0	0	1	1	3958.32	10	50908.4
Middle Atlantic	Single-Family Attached	1500-2499	Heated Basement	3	2000-09	0	0	0	1	2	4122.1	18	90862.2
Middle Atlantic	Single-Family Attached	2500-3999	Heated Basement	3	2000-09	0	0	0	1	1	5975.22	12	45978.5
Middle Atlantic	Single-Family Attached	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	3	11651.3
Middle Atlantic	Single-Family Attached	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	10	50908.4
Middle Atlantic	Single-Family Attached	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	18	90862.2
Middle Atlantic	Single-Family Attached	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	12	45978.5
Middle Atlantic	Single-Family Attached	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	3	11651.3
Middle Atlantic	Single-Family Detached	0-1499	Heated Basement	1	2000-09	0.183395	0	0	0.816605	1	8501.21	21	62104.4
Middle Atlantic	Single-Family Detached	1500-2499	Heated Basement	1	2000-09	0.359981	0.399801	0	0.240217	2	9161.53	19	106727
Middle Atlantic	Single-Family Detached	2500-3999	Heated Basement	1	2000-09	0.195652	0.804348	0	0	8	38333.5	13	54197.5
Middle Atlantic	Single-Family Detached	4000+	Heated Basement	1	2000-09	0.0639203	0.531165	0.404915	0	0	0	26	129052
Middle Atlantic	Single-Family Detached	0-1499	Heated Basement	2	2000-09	0.183395	0	0	0.816605	2	10389.6	21	62104.4
Middle Atlantic	Single-Family Detached	1500-2499	Heated Basement	2	2000-09	0.44419	0.412963	0	0.142848	5	29721.6	12	73573.5
Middle Atlantic	Single-Family Detached	2500-3999	Heated Basement	2	2000-09	0.0260981	0.868483	0	0.105419	19	105780	19	105780
Middle Atlantic	Single-Family Detached	4000+	Heated Basement	2	2000-09	0	0.61643	0.38357	0	13	66539.2	13	66539.2
Middle Atlantic	Single-Family Detached	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	21	62104.4
Middle Atlantic	Single-Family Detached	1500-2499	Heated Basement	3	2000-09	0.359981	0.399801	0	0.240217	0	0	19	106727
Middle Atlantic	Single-Family Detached	2500-3999	Heated Basement	3	2000-09	0.104716	0.842284	0	0.0529992	1	6653.34	44	218442
Middle Atlantic	Single-Family Detached	4000+	Heated Basement	3	2000-09	0.0639203	0.531165	0.404915	0	0	0	26	129052
Middle Atlantic	Single-Family Detached	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	21	62104.4
Middle Atlantic	Single-Family Detached	1500-2499	Heated Basement	4+	2000-09	0.359981	0.399801	0	0.240217	0	0	19	106727
Middle Atlantic	Single-Family Detached	2500-3999	Heated Basement	4+	2000-09	0.104716	0.842284	0	0.0529992	0	0	44	218442
Middle Atlantic	Single-Family Detached	4000+	Heated Basement	4+	2000-09	0.0639203	0.531165	0.404915	0	0	0	26	129052
Middle Atlantic	Mobile Home	0-1499	Slab	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	1500-2499	Slab	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	2500-3999	Slab	1	2000-09	0	0	0	1	0	0	0	0
Middle Atlantic	Mobile Home	4000+	Slab	1	2000-09	0	0	0	1	0	0	0	0
