Dependency=geometry_building_type_recs,Dependency=geometry_unit_cfa_bin,Dependency=major_elec_load_count,Dependency=panel_capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
single-family attached,1000-1499,2,201+,0.241610959,0.073672532,0.082988579,0.083276773,0.078445302,0.070999992,0.062515015,0.053945756,0.045840321,0.038482955,0.031990938,0.026379521,0.021604921,0.017592317,0.014253635,0.011498487,0.009240542,0.00740092,0.005909686,0.004706175,0.003738622,0.002963422,0.002344226,0.00185099,0.001459059,0.001148322,0.000902459,0.000708288,0.000555203,0.000434701,0.000339984,0.001199399
single-family attached,1000-1499,2,200,0.183706657,0.064866311,0.075550964,0.078388732,0.076349249,0.071450324,0.065048655,0.058038922,0.050993847,0.046888453,0.038046372,0.032438536,0.027469776,0.023127758,0.019375111,0.016160967,0.013428645,0.011120607,0.009181535,0.007560092,0.006209814,0.005089423,0.004162772,0.003398563,0.002769951,0.002254088,0.001831651,0.001486392,0.001204713,0.000975282,0.000788689,0.000637149
single-family attached,1000-1499,2,126-199,0.263954257,0.092729951,0.099167935,0.09447466,0.084488364,0.072598353,0.060686392,0.049716754,0.040108059,0.031966193,0.0252283,0.019749969,0.015356446,0.011871335,0.009131469,0.006993495,0.005335677,0.004057105,0.003075626,0.002325282,0.001953395,0.001319709,0.000991112,0.00074296,0.000555998,0.000415434,0.000309959,0.000230954,0.000171872,0.000127757,9.49E-05,7.04E-05
single-family attached,1000-1499,2,125,0.263954257,0.092729951,0.099167935,0.09447466,0.084488364,0.072598353,0.060686392,0.049716754,0.040108059,0.031966193,0.0252283,0.019749969,0.015356446,0.011871335,0.009131469,0.006993495,0.005335677,0.004057105,0.003075626,0.002325282,0.001753709,0.001319709,0.000991112,0.00074296,0.000555998,0.00061512,0.000309959,0.000230954,0.000171872,0.000127757,9.49E-05,7.04E-05
single-family attached,1000-1499,2,101-124,0.263954257,0.092729951,0.099167935,0.09447466,0.084488364,0.072598353,0.060686392,0.049716754,0.040108059,0.031966193,0.0252283,0.019749969,0.015356446,0.011871335,0.009131469,0.006993495,0.005335677,0.004057105,0.003075626,0.002325282,0.001753709,0.001319709,0.000991112,0.00074296,0.000555998,0.000415434,0.000309959,0.000230954,0.000171872,0.000127757,9.49E-05,0.000270051
single-family attached,1000-1499,2,100,0.234402689,0.131064646,0.129640427,0.114232103,0.09448729,0.07509429,0.058059744,0.043993672,0.032826361,0.024198345,0.017663892,0.012789939,0.009198064,0.006576714,0.004679007,0.003314446,0.00233889,0.001644903,0.00115335,0.000806505,0.000562591,0.000391577,0.000271997,0.000188587,0.000130534,9.02E-05,6.23E-05,6.36E-05,2.95E-05,2.03E-05,1.39E-05,9.57E-06
single-family attached,1000-1499,1,<100,0.238094211,0.123044089,0.123737907,0.110850486,0.09322018,0.075323515,0.05920875,0.045612945,0.034602522,0.025933301,0.019246229,0.014168206,0.010359288,0.007530599,0.005447051,0.003922887,0.002814439,0.002012377,0.001434555,0.001019883,0.000723308,0.00051184,0.000361468,0.000254802,0.000179309,0.000125986,8.84E-05,6.19E-05,4.33E-05,3.03E-05,2.12E-05,1.48E-05
single-family attached,1000-1499,1,201+,0.252167692,0.067845775,0.07734435,0.078546566,0.074879565,0.068587935,0.061117675,0.053374377,0.045900375,0.038996897,0.032808145,0.027378815,0.022693083,0.018700658,0.015333897,0.012518741,0.01018147,0.008252619,0.006669043,0.005374775,0.004321124,0.004766371,0.00277505,0.002217525,0.00176901,0.00140901,0.001120652,0.000890116,0.000706125,0.000559517,0.000442868,0.000350182
single-family attached,1000-1499,1,200,0.19181913,0.059801796,0.070400224,0.073828947,0.072680317,0.068747237,0.063259881,0.057049046,0.050662408,0.044448149,0.038615292,0.033277165,0.028482571,0.024237991,0.020523257,0.017302484,0.014531561,0.012163193,0.010150172,0.008447422,0.007013175,0.005809566,0.004802824,0.003963222,0.003264858,0.002685357,0.00220553,0.005332256,0.001481944,0.001212599,0.000991133,0.000809293
single-family attached,1000-1499,1,126-199,0.273614009,0.085828802,0.093068844,0.089901805,0.081521094,0.071026415,0.060201106,0.050007592,0.040905795,0.033057054,0.026749018,0.020998085,0.016554803,0.01297636,0.010120781,0.007859368,0.006079991,0.004687591,0.003603188,0.002762162,0.002112278,0.001611727,0.001227315,0.000932866,0.000707859,0.000536285,0.000405712,0.00030652,0.000231292,0.000174324,0.000131245,9.87E-05
single-family attached,1000-1499,1,125,0.273614009,0.085828802,0.093068844,0.089901805,0.081521094,0.071026415,0.060201106,0.050007592,0.040905795,0.033057054,0.026453384,0.020998085,0.016554803,0.01297636,0.010120781,0.007859368,0.006079991,0.004687591,0.003603188,0.002762162,0.002112278,0.001611727,0.001227315,0.000932866,0.000707859,0.000536285,0.000405712,0.000602154,0.000231292,0.000174324,0.000131245,9.87E-05
single-family attached,1000-1499,1,101-124,0.273614009,0.085828802,0.093068844,0.089901805,0.081521094,0.071026415,0.060201106,0.050007592,0.040905795,0.033057054,0.026453384,0.020998085,0.016850437,0.01297636,0.010120781,0.007859368,0.006079991,0.004687591,0.003603188,0.002762162,0.002112278,0.001611727,0.001227315,0.000932866,0.000707859,0.000536285,0.000405712,0.00030652,0.000231292,0.000174324,0.000131245,9.87E-05
single-family attached,1000-1499,1,100,0.238060496,0.123044089,0.123737907,0.110850486,0.09322018,0.075323515,0.05920875,0.045612945,0.034602522,0.025933301,0.019246229,0.014168206,0.010359288,0.007530599,0.005447051,0.003922887,0.002814439,0.002012377,0.001434555,0.001019883,0.000723308,0.00051184,0.000361468,0.000254802,0.000179309,0.000159701,8.84E-05,6.19E-05,4.33E-05,3.03E-05,2.12E-05,1.48E-05
single-family attached,1000-1499,0,<100,0.242894091,0.115198149,0.11771572,0.10715594,0.091566273,0.07518014,0.060048948,0.047006138,0.036234408,0.027594223,0.020809084,0.015565716,0.011564614,0.008542357,0.006278509,0.004594601,0.003349507,0.002433578,0.001762789,0.001273445,0.000917698,0.000659869,0.000473522,0.000339173,0.00024253,0.000173154,0.000123445,0.000141683,6.25E-05,4.44E-05,3.15E-05,2.23E-05
single-family attached,1000-1499,0,201+,0.263874227,0.062305782,0.071850685,0.073811886,0.071180198,0.065953885,0.059450602,0.052519312,0.045687693,0.039265382,0.033416289,0.028209019,0.023651767,0.019716226,0.016353707,0.015286786,0.011111372,0.009110575,0.007447565,0.006071666,0.004937887,0.00400694,0.003244955,0.002623029,0.002116712,0.001705463,0.001372132,0.001102474,0.000884709,0.000709134,0.000567788,0.000454154
single-family attached,1000-1499,0,200,0.200978939,0.055001487,0.065417252,0.069311132,0.06893681,0.065879104,0.061246159,0.055802922,0.0500671,0.044379085,0.038953102,0.033914632,0.029327702,0.025214683,0.021570551,0.018373059,0.015589901,0.013183682,0.011115285,0.009346078,0.007839313,0.011221211,0.005479944,0.004568629,0.003802418,0.003159771,0.002621951,0.002172763,0.001798289,0.001486631,0.001227654,0.001012763
single-family attached,1000-1499,0,126-199,0.28448184,0.079206201,0.087043,0.085212114,0.078308036,0.069144816,0.059394687,0.050001435,0.041450977,0.033948256,0.027532013,0.022148271,0.017696507,0.01405788,0.011111798,0.008745031,0.006856146,0.005357106,0.004603197,0.003242175,0.002512707,0.001943058,0.001499525,0.001155102,0.000888282,0.00068203,0.000522913,0.000400381,0.000306181,0.000233872,0.000178446,0.000136018
single-family attached,1000-1499,0,125,0.28448184,0.079206201,0.087043,0.085212114,0.078308036,0.069144816,0.059394687,0.050001435,0.041450977,0.034378237,0.027532013,0.022148271,0.017696507,0.01405788,0.011111798,0.008745031,0.006856146,0.005357106,0.004173216,0.003242175,0.002512707,0.001943058,0.001499525,0.001155102,0.000888282,0.00068203,0.000522913,0.000400381,0.000306181,0.000233872,0.000178446,0.000136018
single-family attached,1000-1499,0,101-124,0.28448184,0.079206201,0.087043,0.085212114,0.078738016,0.069144816,0.059394687,0.050001435,0.041450977,0.033948256,0.027532013,0.022148271,0.017696507,0.01405788,0.011111798,0.008745031,0.006856146,0.005357106,0.004173216,0.003242175,0.002512707,0.001943058,0.001499525,0.001155102,0.000888282,0.00068203,0.000522913,0.000400381,0.000306181,0.000233872,0.000178446,0.000136018
single-family attached,1000-1499,0,100,0.242894091,0.115198149,0.11771572,0.10715594,0.091566273,0.07518014,0.060048948,0.047006138,0.036234408,0.027594223,0.020862879,0.015565716,0.011564614,0.008542357,0.006278509,0.004594601,0.003349507,0.002433578,0.001762789,0.001273445,0.000917698,0.000659869,0.000473522,0.000339173,0.00024253,0.000173154,0.000123445,8.79E-05,6.25E-05,4.44E-05,3.15E-05,2.23E-05
single-family attached,750-999,7,<100,0.227019138,0.17185333,0.155889653,0.125970674,0.095556254,0.069646145,0.049382119,0.034315416,0.023481522,0.015874264,0.010626709,0.007056434,0.004653907,0.00305165,0.001991058,0.001293438,0.000837045,0.000539863,0.000347144,0.000222618,0.000142413,9.09E-05,5.79E-05,3.68E-05,2.49E-05,1.48E-05,9.37E-06,5.92E-06,3.74E-06,2.36E-06,1.49E-06,9.34E-07
single-family attached,750-999,7,201+,0.199184753,0.106127073,0.112199567,0.105669341,0.093420957,0.079357492,0.065579218,0.053111851,0.042357865,0.03337391,0.026038617,0.020151626,0.015489883,0.011837793,0.009001722,0.006815425,0.00514046,0.003864048,0.002895833,0.002164359,0.001613709,0.001200492,0.000891287,0.000660502,0.000488647,0.000516061,0.000266228,0.000196105,0.000144273,0.000106017,7.78E-05,5.71E-05
single-family attached,750-999,7,200,0.152871288,0.093190569,0.102538493,0.100506632,0.092478337,0.081758629,0.07031725,0.05927029,0.049195983,0.040341556,0.032757703,0.026384909,0.021107832,0.016788666,0.013286819,0.010469799,0.00821859,0.006429657,0.005542817,0.003900988,0.003027055,0.002343713,0.001810976,0.001396753,0.001075451,0.000826768,0.000634672,0.000486558,0.000372545,0.000284918,0.000217665,0.000166119
single-family attached,750-999,7,126-199,0.226597972,0.130154306,0.129378224,0.114566238,0.095233472,0.076062552,0.059099913,0.045003853,0.033746596,0.025000037,0.018339569,0.013345012,0.009644832,0.006930346,0.004955043,0.003527381,0.002501492,0.00176798,0.001245793,0.000875466,0.000613724,0.000429284,0.000323922,0.000208802,0.000145243,0.000100873,7.00E-05,4.85E-05,3.35E-05,2.32E-05,1.60E-05,1.10E-05
single-family attached,750-999,7,125,0.226597972,0.130154306,0.129378224,0.114566238,0.095233472,0.076062552,0.059099913,0.045003853,0.033746596,0.025000037,0.018339569,0.013345012,0.009644832,0.006930346,0.004955043,0.003551635,0.002501492,0.00176798,0.001245793,0.000875466,0.000613724,0.000429284,0.000299668,0.000208802,0.000145243,0.000100873,7.00E-05,4.85E-05,3.35E-05,2.32E-05,1.60E-05,1.10E-05
single-family attached,750-999,7,101-124,0.226597972,0.130154306,0.129378224,0.114566238,0.095233472,0.076062552,0.059099913,0.045003853,0.033746596,0.025000037,0.018339569,0.013345012,0.009644832,0.006930346,0.004955043,0.003527381,0.002501492,0.00176798,0.001245793,0.000875466,0.000613724,0.000429284,0.000299668,0.000208802,0.000145243,0.000100873,7.00E-05,4.85E-05,3.35E-05,4.74E-05,1.60E-05,1.10E-05
single-family attached,750-999,7,100,0.227019138,0.171854906,0.155889653,0.125970674,0.095556254,0.069646145,0.049382119,0.034315416,0.023481522,0.015874264,0.010626709,0.007056434,0.004653907,0.00305165,0.001991058,0.001293438,0.000837045,0.000539863,0.000347144,0.000222618,0.000142413,9.09E-05,5.79E-05,3.68E-05,2.34E-05,1.48E-05,9.37E-06,5.92E-06,3.74E-06,2.36E-06,1.49E-06,9.34E-07
single-family attached,750-999,6,<100,0.224983761,0.163460602,0.151166323,0.124534543,0.096307943,0.071562036,0.051729461,0.036647142,0.025565818,0.017620154,0.012025343,0.008140791,0.005473708,0.003659158,0.002433958,0.001611971,0.001063514,0.000699296,0.000458425,0.00029971,0.000195467,0.000127199,8.26E-05,5.35E-05,3.47E-05,2.24E-05,1.44E-05,9.31E-06,5.99E-06,3.85E-06,2.47E-06,4.40E-06
single-family attached,750-999,6,201+,0.203674822,0.099065467,0.106239143,0.101493831,0.091019037,0.078428359,0.065742876,0.054009627,0.04369292,0.034920574,0.027636909,0.021695963,0.016916645,0.013113968,0.010115474,0.007768745,0.005943704,0.004532052,0.003445269,0.002612019,0.001975465,0.001490736,0.001122681,0.000843938,0.000633328,0.000474536,0.000355044,0.000499716,0.000197973,0.000147569,0.000109878,8.17E-05
single-family attached,750-999,6,200,0.155721988,0.086909313,0.096861961,0.096168539,0.089629357,0.080263085,0.069922363,0.059698475,0.050191227,0.041689125,0.034289058,0.027974973,0.02266886,0.018263089,0.014640335,0.011685312,0.009291188,0.007362643,0.005816834,0.004583155,0.003602319,0.002825129,0.002211151,0.001727417,0.001347225,0.001049072,0.000815724,0.000633432,0.000491266,0.001144242,0.00029449,0.000227652
single-family attached,750-999,6,126-199,0.22990836,0.122208298,0.123486389,0.111155334,0.093924529,0.076256356,0.060229291,0.046621512,0.035537132,0.026761398,0.019955979,0.014761096,0.010844513,0.00792111,0.005756975,0.00416596,0.003003153,0.002157602,0.001584715,0.00110399,0.000786709,0.000559373,0.00039693,0.000281141,0.000198792,0.000140344,9.89E-05,6.97E-05,4.90E-05,3.44E-05,2.41E-05,1.69E-05
single-family attached,750-999,6,125,0.22990836,0.122208298,0.123486389,0.111155334,0.093924529,0.076256356,0.060229291,0.046621512,0.035537132,0.026761398,0.019955979,0.014761096,0.010844513,0.00792111,0.005796237,0.00416596,0.003003153,0.002157602,0.001545453,0.00110399,0.000786709,0.000559373,0.00039693,0.000281141,0.000198792,0.000140344,9.89E-05,6.97E-05,4.90E-05,3.44E-05,2.41E-05,1.69E-05
single-family attached,750-999,6,101-124,0.22990836,0.122208298,0.123486389,0.111155334,0.093924529,0.076256356,0.060229291,0.046621512,0.035537132,0.026761398,0.019955979,0.014761096,0.010844513,0.00792111,0.005756975,0.00416596,0.003003153,0.002157602,0.001584715,0.00110399,0.000786709,0.000559373,0.00039693,0.000281141,0.000198792,0.000140344,9.89E-05,6.97E-05,4.90E-05,3.44E-05,2.41E-05,1.69E-05
single-family attached,750-999,6,100,0.224983761,0.163460602,0.151166323,0.124534543,0.096307943,0.071562036,0.051729461,0.036647142,0.025565818,0.017620154,0.012025343,0.008140791,0.005473708,0.003659158,0.002433958,0.001611971,0.001066332,0.000699296,0.000458425,0.00029971,0.000195467,0.000127199,8.26E-05,5.35E-05,3.47E-05,2.24E-05,1.44E-05,9.31E-06,5.99E-06,3.85E-06,2.47E-06,1.59E-06
single-family attached,750-999,5,<100,0.223951751,0.155089472,0.146133217,0.122661535,0.096655716,0.073172956,0.053892774,0.038900696,0.027650413,0.019416739,0.013501709,0.009312849,0.006380023,0.004345567,0.00294512,0.001987339,0.001335927,0.000895004,0.000597802,0.000398213,0.000264614,0.000175448,0.000116094,7.67E-05,5.06E-05,3.33E-05,2.19E-05,1.44E-05,9.42E-06,6.17E-06,4.04E-06,2.64E-06
single-family attached,750-999,5,201+,0.209263815,0.092239857,0.100289985,0.09713804,0.088319907,0.07715715,0.06557351,0.054616968,0.044796508,0.036298706,0.029125669,0.023181528,0.018325425,0.014402922,0.011263657,0.009118536,0.00680305,0.005259181,0.004053434,0.003115681,0.002389036,0.001827809,0.001395606,0.001063638,0.000809261,0.00061476,0.000466332,0.000353268,0.000267284,0.000201994,0.000152486,0.000114996
single-family attached,750-999,5,200,0.159502544,0.080874827,0.091257023,0.09173014,0.086555629,0.078474197,0.069213868,0.059828245,0.050925679,0.042825042,0.035661251,0.029456198,0.025252986,0.019711208,0.015997644,0.012927404,0.010406586,0.008349043,0.006678142,0.005327206,0.004239193,0.003365932,0.002667175,0.002109581,0.001665732,0.001313216,0.001033809,0.000812761,0.000638183,0.000500523,0.000392132,0.000306901
single-family attached,750-999,5,126-199,0.234372832,0.11443939,0.11748185,0.10743823,0.092232592,0.076077859,0.061047352,0.048008958,0.037178782,0.028444508,0.021549615,0.016194291,0.012087326,0.008969807,0.006623205,0.004869292,0.003566195,0.00260301,0.001894249,0.001374748,0.000995289,0.000718975,0.000518325,0.000372983,0.000267942,0.000192182,0.000137645,9.85E-05,7.03E-05,5.02E-05,9.81E-05,2.55E-05
single-family attached,750-999,5,125,0.234372832,0.11443939,0.11748185,0.10743823,0.092232592,0.076077859,0.061047352,0.048008958,0.037241141,0.028444508,0.021549615,0.016194291,0.012087326,0.008969807,0.006623205,0.004869292,0.003566195,0.00260301,0.001894249,0.001374748,0.000995289,0.000718975,0.000518325,0.000372983,0.000267942,0.000192182,0.000137645,9.85E-05,7.03E-05,5.02E-05,3.58E-05,2.55E-05
single-family attached,750-999,5,101-124,0.234372832,0.11443939,0.11748185,0.10743823,0.092232592,0.076077859,0.061047352,0.048071318,0.037178782,0.028444508,0.021549615,0.016194291,0.012087326,0.008969807,0.006623205,0.004869292,0.003566195,0.00260301,0.001894249,0.001374748,0.000995289,0.000718975,0.000518325,0.000372983,0.000267942,0.000192182,0.000137645,9.85E-05,7.03E-05,5.02E-05,3.58E-05,2.55E-05
single-family attached,750-999,5,100,0.223951751,0.155089472,0.146133217,0.122661535,0.096650776,0.073172956,0.053892774,0.038900696,0.027650413,0.019416739,0.013501709,0.009312849,0.006380023,0.004345567,0.00294512,0.001987339,0.001335927,0.000895004,0.000597802,0.000398213,0.000269554,0.000175448,0.000116094,7.67E-05,5.06E-05,3.33E-05,2.19E-05,1.44E-05,9.42E-06,6.17E-06,4.04E-06,2.64E-06
single-family attached,750-999,4,<100,0.223958318,0.146774398,0.140827333,0.120369491,0.096579153,0.074455823,0.055840413,0.041043603,0.029707065,0.021242442,0.015041353,0.010564544,0.007369881,0.005111575,0.003536104,0.002423931,0.001659208,0.001131913,0.000769867,0.000522208,0.000353354,0.00023857,0.000160748,0.000108112,7.26E-05,4.87E-05,3.26E-05,2.18E-05,1.45E-05,9.70E-06,6.46E-06,4.30E-06
single-family attached,750-999,4,201+,0.215969786,0.08566411,0.094384113,0.092638543,0.085353636,0.075561513,0.065074965,0.054925516,0.045651154,0.037485196,0.030479344,0.024582882,0.019692726,0.015684239,0.012429489,0.010315494,0.007709028,0.006039141,0.004716731,0.00367394,0.002854715,0.002213257,0.001712479,0.001322565,0.001019702,0.000784966,0.000603396,0.000463204,0.000355141,0.000271974,0.000208057,0.000159
single-family attached,750-999,4,200,0.164235768,0.075093537,0.085747351,0.087223134,0.083287564,0.076414704,0.068203772,0.059660481,0.051390463,0.043732944,0.036852988,0.030804775,0.025574623,0.021109843,0.017337761,0.014177953,0.011549833,0.009377117,0.007590205,0.006127208,0.00493414,0.003964595,0.003179144,0.002544604,0.002033267,0.003145267,0.001292289,0.001028129,0.00081695,0.000648394,0.000514058,0.000407141
single-family attached,750-999,4,126-199,0.240011954,0.106872177,0.111404375,0.103450516,0.090177995,0.075529532,0.061541445,0.049143433,0.038643879,0.030021081,0.023094563,0.017622785,0.01335627,0.010064226,0.007545844,0.005730303,0.004189183,0.003104863,0.002294278,0.001690731,0.001242919,0.000911695,0.000667391,0.000487652,0.000355716,0.000259071,0.000188412,0.000136841,9.93E-05,7.19E-05,5.21E-05,3.76E-05
single-family attached,750-999,4,125,0.240011954,0.106969376,0.111404375,0.103450516,0.090177995,0.075529532,0.061541445,0.049143433,0.038643879,0.030021081,0.023094563,0.017622785,0.01335627,0.010064226,0.007545844,0.005633104,0.004189183,0.003104863,0.002294278,0.001690731,0.001242919,0.000911695,0.000667391,0.000487652,0.000355716,0.000259071,0.000188412,0.000136841,9.93E-05,7.19E-05,5.21E-05,3.76E-05
single-family attached,750-999,4,101-124,0.240011954,0.106872177,0.111404375,0.103450516,0.090177995,0.075529532,0.061541445,0.049143433,0.038643879,0.030021081,0.023094563,0.017622785,0.01335627,0.010064226,0.007545844,0.005633104,0.004189183,0.003104863,0.002294278,0.001787931,0.001242919,0.000911695,0.000667391,0.000487652,0.000355716,0.000259071,0.000188412,0.000136841,9.93E-05,7.19E-05,5.21E-05,3.76E-05
single-family attached,750-999,4,100,0.223958318,0.146774398,0.140827333,0.120369491,0.096579153,0.074455823,0.055840413,0.041043603,0.029707065,0.021242442,0.015041353,0.010564544,0.007369881,0.005111575,0.003536104,0.002423931,0.001659208,0.001131913,0.000769867,0.000522208,0.000353354,0.00023857,0.000160748,0.000108112,7.26E-05,4.87E-05,3.26E-05,2.18E-05,1.45E-05,9.70E-06,6.46E-06,4.30E-06
single-family attached,750-999,3,<100,0.225036755,0.138548274,0.13528719,0.11768065,0.096092819,0.075391975,0.057543196,0.043043715,0.031706108,0.023073131,0.016626771,0.011884767,0.008437607,0.005955695,0.004182904,0.002925067,0.002037677,0.001429005,0.000979237,0.000675981,0.000465501,0.000319849,0.000219328,0.000150121,0.000102578,7.00E-05,4.77E-05,3.24E-05,2.20E-05,1.50E-05,1.01E-05,6.87E-06
single-family attached,750-999,3,201+,0.223806853,0.079349851,0.089280639,0.088031855,0.082152471,0.073663053,0.06425597,0.05493184,0.046243664,0.038460128,0.031674299,0.025875256,0.020994628,0.01693621,0.013594291,0.01086449,0.008649756,0.00686325,0.00542933,0.00428339,0.003371078,0.00264721,0.002074589,0.001622835,0.001267305,0.000988119,0.000769327,0.000598179,0.000464527,0.000360319,0.000279185,0.000216101
single-family attached,750-999,3,200,0.169943465,0.069570022,0.080354457,0.082678126,0.079856225,0.07410973,0.066907741,0.059200368,0.051581012,0.044400282,0.039947062,0.031998852,0.026871709,0.022435757,0.01863882,0.01541731,0.012703999,0.01043287,0.008541961,0.006974874,0.005681394,0.004617553,0.003745355,0.003032304,0.002450849,0.0019778,0.001593754,0.001282564,0.001030852,0.000827579,0.00066367,0.000531685
single-family attached,750-999,3,126-199,0.246841536,0.099528891,0.105292919,0.099229772,0.087785405,0.074619262,0.061704134,0.050006271,0.039907278,0.031463725,0.024564389,0.019023182,0.014632085,0.011189581,0.008514393,0.006450688,0.004868555,0.003662061,0.00274626,0.002053915,0.001532369,0.001140729,0.000847473,0.000628445,0.000465236,0.000343876,0.000253806,0.000187078,0.000137722,0.000101269,0.000223111,5.46E-05
single-family attached,750-999,3,125,0.246841536,0.099528891,0.105292919,0.099229772,0.087785405,0.074619262,0.061704134,0.050006271,0.039907278,0.031463725,0.024564389,0.019023182,0.014632085,0.011189581,0.008514393,0.006450688,0.004868555,0.003662061,0.00274626,0.002053915,0.001532369,0.001140729,0.000847473,0.000628445,0.000465236,0.000492603,0.000253806,0.000187078,0.000137722,0.000101269,7.44E-05,5.46E-05
single-family attached,750-999,3,101-124,0.246841536,0.099528891,0.105292919,0.099229772,0.087785405,0.074619262,0.061704134,0.050006271,0.039907278,0.031463725,0.024564389,0.019023182,0.014632085,0.011189581,0.008514393,0.006450688,0.004868555,0.003662061,0.00274626,0.002053915,0.001532369,0.001140729,0.0009962,0.000628445,0.000465236,0.000343876,0.000253806,0.000187078,0.000137722,0.000101269,7.44E-05,5.46E-05
single-family attached,750-999,3,100,0.225036755,0.138548274,0.13528719,0.11768065,0.096092819,0.075391975,0.057543196,0.043043715,0.031706108,0.023073131,0.016626771,0.011884767,0.008437607,0.005955695,0.004182904,0.002925067,0.002037677,0.001414707,0.000993536,0.000675981,0.000465501,0.000319849,0.000219328,0.000150121,0.000102578,7.00E-05,4.77E-05,3.24E-05,2.20E-05,1.50E-05,1.01E-05,6.87E-06
single-family attached,750-999,2,<100,0.227217997,0.130442211,0.129552348,0.114621279,0.095196879,0.075967612,0.058975132,0.04487002,0.033617161,0.024906246,0.018237662,0.013259389,0.009574667,0.006873983,0.004910497,0.003492649,0.00247472,0.001747546,0.001230331,0.000863853,0.000605059,0.000422858,0.000294927,0.000205321,0.000142698,9.90E-05,6.86E-05,4.75E-05,3.28E-05,2.27E-05,1.56E-05,1.08E-05
single-family attached,750-999,2,201+,0.232784467,0.073306509,0.082820533,0.083353977,0.078750284,0.071486862,0.063129889,0.055666262,0.046565452,0.039207336,0.032689528,0.027035308,0.02220751,0.018136478,0.014737991,0.011924388,0.009611156,0.007720521,0.006183126,0.004938494,0.003934782,0.003128134,0.002481842,0.001965447,0.001553864,0.001226553,0.000966792,0.000761024,0.000598306,0.000469834,0.000368549,0.000288805
single-family attached,750-999,2,200,0.17664596,0.064307129,0.075097653,0.078124354,0.07629288,0.071586295,0.065344711,0.058457185,0.0514971,0.044818576,0.038625235,0.033019126,0.028035343,0.02366632,0.019878694,0.016624839,0.013850604,0.011500361,0.00952017,0.007859645,0.006472929,0.005319089,0.004362122,0.003570729,0.005772711,0.002380814,0.001939741,0.001578268,0.001282559,0.001041047,0.000844097,0.000683713
single-family attached,750-999,2,126-199,0.254871883,0.092429324,0.099185223,0.094814988,0.085083337,0.073360171,0.06153339,0.050583427,0.040947093,0.032746757,0.025932915,0.020371158,0.015893735,0.012328799,0.009515855,0.007312862,0.00559846,0.004271509,0.00324926,0.002464976,0.001865437,0.001408597,0.001061493,0.00102191,0.00059957,0.000449526,0.000336545,0.000251623,0.000187896,0.000140146,0.000104417,7.77E-05
single-family attached,750-999,2,125,0.254871883,0.092429324,0.099185223,0.095038451,0.085083337,0.073360171,0.06153339,0.050583427,0.040947093,0.032746757,0.025932915,0.020371158,0.015893735,0.012328799,0.009515855,0.007312862,0.00559846,0.004271509,0.00324926,0.002464976,0.001865437,0.001408597,0.001061493,0.000798448,0.00059957,0.000449526,0.000336545,0.000251623,0.000187896,0.000140146,0.000104417,7.77E-05
single-family attached,750-999,2,101-124,0.254871883,0.092429324,0.099185223,0.094814988,0.085083337,0.073360171,0.06153339,0.050583427,0.040947093,0.032746757,0.025932915,0.020371158,0.015893735,0.012328799,0.009515855,0.007312862,0.00559846,0.004271509,0.00324926,0.002464976,0.001865437,0.001408597,0.001061493,0.000798448,0.00059957,0.000449526,0.000336545,0.000251623,0.000187896,0.000140146,0.000104417,0.000301181
single-family attached,750-999,2,100,0.227217997,0.130442211,0.129552348,0.114621279,0.095196879,0.075967612,0.058975132,0.04487002,0.033617161,0.024882625,0.018237662,0.013259389,0.009574667,0.006873983,0.004910497,0.003492649,0.00247472,0.001747546,0.001230331,0.000863853,0.000605059,0.000422858,0.000294927,0.000205321,0.000142698,9.90E-05,6.86E-05,4.75E-05,5.64E-05,2.27E-05,1.56E-05,1.08E-05
single-family attached,750-999,1,<100,0.230530112,0.122485351,0.123662932,0.111221245,0.093939974,0.076174126,0.060114076,0.04649345,0.035409908,0.026643312,0.019851322,0.014671416,0.010769622,0.007859836,0.005707668,0.004126829,0.002972459,0.002133766,0.001527102,0.00108997,0.000776069,0.000551347,0.000390907,0.000276644,0.000195449,0.000137869,9.71E-05,6.83E-05,4.80E-05,3.37E-05,2.36E-05,1.65E-05
single-family attached,750-999,1,201+,0.242906644,0.067541384,0.078644815,0.078639964,0.075182002,0.069060987,0.061714377,0.054048895,0.046612748,0.039714857,0.033507274,0.028041843,0.023308797,0.019262726,0.015839733,0.012968522,0.010577298,0.008597863,0.006967818,0.005631551,0.004540451,0.003652653,0.002932526,0.002350033,0.001880054,0.001501719,0.001197788,0.000954091,0.000759031,0.00060315,0.000478763,0.000379643
single-family attached,750-999,1,200,0.184361537,0.05930609,0.06999403,0.073589446,0.072628581,0.072694334,0.063536445,0.05744402,0.05114276,0.044983569,0.039179731,0.033849351,0.029045918,0.024780178,0.021035653,0.017779521,0.014970137,0.012562122,0.010509709,0.008768864,0.007298536,0.006061312,0.005023676,0.004155997,0.003432361,0.002830301,0.00233048,0.001916359,0.001573867,0.001291087,0.001057967,0.00086606
