zipcode,zipcode_city,zipcode_state,zipcode_latitude,zipcode_longitude,zipcode_energystar_zone,zipcode_iecc_zone,zipcode_utc_offset,station_wmo,station_distance,station_name,station_state,station_altitude,station_latitude,station_longitude,station_filename
36547,Gulf Shores,AL,30.2455,-87.7009,southern,2A,-6,722225,38.64551393,Pensacola Forest Sherman,FL,9,30.35,-87.317,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3.epw
36549,Lillian,AL,30.4248,-87.4609,southern,2A,-6,722225,16.11510261,Pensacola Forest Sherman,FL,9,30.35,-87.317,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3.epw
36561,Orange Beach,AL,30.2789,-87.6082,southern,2A,-6,722225,29.04911549,Pensacola Forest Sherman,FL,9,30.35,-87.317,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3.epw
36567,Robertsdale,AL,30.6097,-87.6111,southern,2A,-6,722225,40.3508283,Pensacola Forest Sherman,FL,9,30.35,-87.317,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3.epw
36574,Seminole,AL,30.5356,-87.4724,southern,2A,-6,722225,25.45291756,Pensacola Forest Sherman,FL,9,30.35,-87.317,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3.epw
32544,Hurlburt Field,FL,30.4215,-86.6942,southern,2A,-6,747770,1.184796221,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32547,Fort Walton Beach,FL,30.4494,-86.6242,southern,2A,-6,747770,6.690297748,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32548,Fort Walton Beach,FL,30.4198,-86.6293,southern,2A,-6,747770,5.158647043,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32549,Fort Walton Beach,FL,30.4057,-86.6188,southern,2A,-6,747770,6.283436345,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32566,Navarre,FL,30.4297,-86.8877,southern,2A,-6,747770,19.67823061,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32569,Mary Esther,FL,30.4108,-86.7601,southern,2A,-6,747770,7.425460921,Valparaiso Hurlburt Fld,FL,11,30.417,-86.683,USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.epw
32701,Altamonte Springs,FL,28.6657,-81.3692,southern,2A,-5,722053,13.87868798,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32703,Apopka,FL,28.6645,-81.5402,southern,2A,-5,722053,24.20154762,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32704,Apopka,FL,28.6804,-81.5099,southern,2A,-5,722053,22.90996292,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32707,Casselberry,FL,28.663,-81.3122,southern,2A,-5,722053,13.27719421,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32710,Clarcona,FL,28.6125,-81.4986,southern,2A,-5,722053,17.82735895,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32714,Altamonte Springs,FL,28.6636,-81.413,southern,2A,-5,722053,15.32676721,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32715,Altamonte Springs,FL,28.6656,-81.3583,southern,2A,-5,722053,13.63565658,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32716,Altamonte Springs,FL,28.666,-81.4027,southern,2A,-5,722053,15.0772628,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32718,Casselberry,FL,28.6634,-81.3235,southern,2A,-5,722053,13.19810427,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32730,Casselberry,FL,28.653,-81.3426,southern,2A,-5,722053,12.04556899,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32733,Goldenrod,FL,28.6072,-81.3527,southern,2A,-5,722053,7.178867742,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32745,Mid Florida,FL,28.6276,-81.3595,southern,2A,-5,722053,9.542204947,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32751,Maitland,FL,28.6318,-81.3625,southern,2A,-5,722053,10.0723355,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32768,Plymouth,FL,28.6918,-81.5477,southern,2A,-5,722053,26.56397882,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32778,Tavares,FL,28.7631,-81.7287,southern,2A,-5,722053,45.59563681,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32789,Winter Park,FL,28.5987,-81.3537,southern,2A,-5,722053,6.304046429,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32790,Winter Park,FL,28.5883,-81.3312,southern,2A,-5,722053,4.81794818,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32792,Winter Park,FL,28.6093,-81.2979,southern,2A,-5,722053,7.928909904,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32793,Winter Park,FL,28.6603,-81.483,southern,2A,-5,722053,19.46305736,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32794,Maitland,FL,28.6078,-81.3527,southern,2A,-5,722053,7.243165352,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32798,Zellwood,FL,28.7201,-81.5733,southern,2A,-5,722053,30.48132915,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32799,Mid Florida,FL,28.6296,-81.3578,southern,2A,-5,722053,9.713741171,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32801,Orlando,FL,28.5418,-81.3736,southern,2A,-5,722053,3.981730124,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32802,Orlando,FL,28.5423,-81.374,southern,2A,-5,722053,4.016099261,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32803,Orlando,FL,28.5545,-81.3481,southern,2A,-5,722053,1.81414936,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32804,Orlando,FL,28.5768,-81.397,southern,2A,-5,722053,7.181338811,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32805,Orlando,FL,28.5292,-81.4071,southern,2A,-5,722053,7.448662954,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32806,Orlando,FL,28.5125,-81.3614,southern,2A,-5,722053,4.556051783,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32807,Orlando,FL,28.5525,-81.3003,southern,2A,-5,722053,3.301047746,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32808,Orlando,FL,28.5802,-81.4426,southern,2A,-5,722053,11.39693741,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32810,Orlando,FL,28.6223,-81.4297,southern,2A,-5,722053,12.76840358,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32811,Orlando,FL,28.5173,-81.4447,southern,2A,-5,722053,11.33847183,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32814,Orlando,FL,28.5564,-81.3498,southern,2A,-5,722053,2.07350926,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32816,Orlando,FL,28.6046,-81.2048,southern,2A,-5,722053,14.16476869,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32817,Orlando,FL,28.5912,-81.2456,southern,2A,-5,722053,9.961962259,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32818,Orlando,FL,28.5867,-81.4891,southern,2A,-5,722053,15.93414103,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32820,Orlando,FL,28.5855,-81.1191,southern,2A,-5,722053,21.36928227,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32825,Orlando,FL,28.5029,-81.2034,southern,2A,-5,722053,13.49932056,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32826,Orlando,FL,28.588,-81.1893,southern,2A,-5,722053,14.82568249,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32828,Orlando,FL,28.5404,-81.1664,southern,2A,-5,722053,16.28159576,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32829,Orlando,FL,28.5055,-81.2627,southern,2A,-5,722053,8.152412136,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32835,Orlando,FL,28.5225,-81.4838,southern,2A,-5,722053,14.94240089,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32839,Orlando,FL,28.4877,-81.409,southern,2A,-5,722053,9.78441059,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32853,Orlando,FL,28.5561,-81.3493,southern,2A,-5,722053,2.014472997,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32854,Orlando,FL,28.5664,-81.3894,southern,2A,-5,722053,6.000491069,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32855,Orlando,FL,28.5125,-81.389,southern,2A,-5,722053,6.556658315,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32856,Orlando,FL,28.5109,-81.3727,southern,2A,-5,722053,5.423999136,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32857,Orlando,FL,28.5583,-81.2971,southern,2A,-5,722053,3.805544878,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32858,Orlando,FL,28.5532,-81.4491,southern,2A,-5,722053,11.37660676,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32860,Orlando,FL,28.622,-81.4291,southern,2A,-5,722053,12.70264301,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32861,Orlando,FL,28.5174,-81.4451,southern,2A,-5,722053,11.37307322,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32862,Orlando,FL,28.5379,-81.3793,southern,2A,-5,722053,4.591047659,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32867,Orlando,FL,28.5675,-81.253,southern,2A,-5,722053,8.204212867,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32868,Orlando,FL,28.5908,-81.4937,southern,2A,-5,722053,16.49913387,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32869,Orlando,FL,28.5908,-81.4937,southern,2A,-5,722053,16.49913387,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32872,Orlando,FL,28.5419,-81.3737,southern,2A,-5,722053,3.990481344,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32877,Orlando,FL,28.5423,-81.374,southern,2A,-5,722053,4.016099261,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32878,Orlando,FL,28.5289,-81.1738,southern,2A,-5,722053,15.65427651,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32885,Orlando,FL,28.538,-81.3794,southern,2A,-5,722053,4.598773414,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32886,Orlando,FL,28.5427,-81.3795,southern,2A,-5,722053,4.549285068,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32891,Orlando,FL,28.5561,-81.3495,southern,2A,-5,722053,2.029946835,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32896,Orlando,FL,28.538,-81.3794,southern,2A,-5,722053,4.598773414,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32897,Orlando,FL,28.5403,-81.3791,southern,2A,-5,722053,4.53329558,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34705,Astatula,FL,28.6907,-81.7162,southern,2A,-5,722053,40.76227049,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34711,Clermont,FL,28.5401,-81.7602,southern,2A,-5,722053,41.7326764,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34712,Clermont,FL,28.5511,-81.7576,southern,2A,-5,722053,41.47853098,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34713,Clermont,FL,28.5491,-81.773,southern,2A,-5,722053,42.9800106,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34715,Clermont,FL,28.6271,-81.7515,southern,2A,-5,722053,41.86975375,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34729,Ferndale,FL,28.6219,-81.7037,southern,2A,-5,722053,37.19241107,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34734,Gotha,FL,28.538,-81.524,southern,2A,-5,722053,18.67340312,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34736,Groveland,FL,28.5271,-81.8848,southern,2A,-5,722053,53.94015397,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34737,Howey in the Hills,FL,28.6993,-81.8155,southern,2A,-5,722053,50.12314365,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34740,Killarney,FL,28.5469,-81.6506,southern,2A,-5,722053,31.02305951,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34753,Mascotte,FL,28.5784,-81.8867,southern,2A,-5,722053,54.20323427,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34755,Minneola,FL,28.5745,-81.7464,southern,2A,-5,722053,40.5075671,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34756,Montverde,FL,28.6018,-81.686,southern,2A,-5,722053,35.04495198,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34760,Oakland,FL,28.5544,-81.6333,southern,2A,-5,722053,29.35009523,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34761,Ocoee,FL,28.5761,-81.5328,southern,2A,-5,722053,19.8173013,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34777,Winter Garden,FL,28.4874,-81.6052,southern,2A,-5,722053,27.35564696,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34778,Winter Garden,FL,28.4977,-81.6161,southern,2A,-5,722053,28.15455125,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34786,Windermere,FL,28.4852,-81.5521,southern,2A,-5,722053,22.41631886,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34787,Winter Garden,FL,28.4775,-81.6145,southern,2A,-5,722053,28.5109287,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
34797,Yalaha,FL,28.7338,-81.8148,southern,2A,-5,722053,51.49297354,Orlando Executive AP,FL,34,28.545,-81.333,USA_FL_Orlando.Executive.AP.722053_TMY3.epw
32702,Altoona,FL,29.0436,-81.643,southern,2A,-5,722057,48.65644048,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32706,Cassadaga,FL,28.964,-81.2359,southern,2A,-5,722057,20.47506346,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32708,Winter Springs,FL,28.686,-81.2771,southern,2A,-5,722057,10.93923807,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32712,Apopka,FL,28.7414,-81.5111,southern,2A,-5,722057,26.38766533,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32713,Debary,FL,28.8805,-81.3193,southern,2A,-5,722057,13.36739576,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32719,Winter Springs,FL,28.6814,-81.2747,southern,2A,-5,722057,11.36511814,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32720,Deland,FL,28.9706,-81.4214,southern,2A,-5,722057,27.34133357,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32721,Deland,FL,29.0275,-81.3052,southern,2A,-5,722057,28.15816552,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32723,Deland,FL,29.0114,-81.3098,southern,2A,-5,722057,26.51588164,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32725,Deltona,FL,28.9054,-81.2458,southern,2A,-5,722057,13.94494595,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32726,Eustis,FL,28.86,-81.6943,southern,2A,-5,722057,44.76198135,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32727,Eustis,FL,28.8526,-81.6856,southern,2A,-5,722057,43.77394465,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32728,Deltona,FL,28.9005,-81.2639,southern,2A,-5,722057,13.53846348,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32732,Geneva,FL,28.7447,-81.1073,southern,2A,-5,722057,13.89107458,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32735,Grand Island,FL,28.8928,-81.7399,southern,2A,-5,722057,49.90587608,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32736,Eustis,FL,28.8885,-81.5688,southern,2A,-5,722057,33.86062483,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32738,Deltona,FL,28.8971,-81.1919,southern,2A,-5,722057,13.97490553,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32739,Deltona,FL,28.9026,-81.2453,southern,2A,-5,722057,13.63308605,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32744,Lake Helen,FL,28.9893,-81.2174,southern,2A,-5,722057,23.41675136,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32746,Lake Mary,FL,28.7595,-81.3431,southern,2A,-5,722057,9.924517765,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32747,Lake Monroe,FL,28.8247,-81.3274,southern,2A,-5,722057,9.525918281,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32750,Longwood,FL,28.7075,-81.3526,southern,2A,-5,722057,13.30755549,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32752,Longwood,FL,28.7128,-81.3938,southern,2A,-5,722057,16.40475881,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32753,Debary,FL,28.8833,-81.3092,southern,2A,-5,722057,13.12539912,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32756,Mount Dora,FL,28.8027,-81.6446,southern,2A,-5,722057,39.11954516,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32757,Mount Dora,FL,28.7771,-81.6364,southern,2A,-5,722057,38.24500118,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32762,Oviedo,FL,28.6703,-81.2084,southern,2A,-5,722057,12.68241822,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32763,Orange City,FL,28.941,-81.3069,southern,2A,-5,722057,18.92132768,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32764,Osteen,FL,28.8528,-81.0382,southern,2A,-5,722057,21.62262859,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32765,Oviedo,FL,28.6663,-81.1998,southern,2A,-5,722057,13.35734163,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32766,Oviedo,FL,28.647,-81.0852,southern,2A,-5,722057,21.41358633,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32767,Paisley,FL,28.9957,-81.507,southern,2A,-5,722057,35.08416119,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32771,Sanford,FL,28.8131,-81.3279,southern,2A,-5,722057,8.965835948,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32772,Sanford,FL,28.8005,-81.2734,southern,2A,-5,722057,3.661214806,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32773,Sanford,FL,28.7577,-81.2549,southern,2A,-5,722057,2.697663877,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32774,Orange City,FL,28.9487,-81.2987,southern,2A,-5,722057,19.50021514,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32776,Sorrento,FL,28.8172,-81.4964,southern,2A,-5,722057,24.93981966,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32777,Tangerine,FL,28.7644,-81.6308,southern,2A,-5,722057,37.74004139,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32779,Longwood,FL,28.7284,-81.4081,southern,2A,-5,722057,16.99490457,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32784,Umatilla,FL,28.9435,-81.6854,southern,2A,-5,722057,46.67142344,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32791,Longwood,FL,28.7032,-81.4198,southern,2A,-5,722057,19.14932384,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32795,Lake Mary,FL,28.7587,-81.3184,southern,2A,-5,722057,7.628706343,Orlando Sanford AP,FL,16,28.78,-81.244,USA_FL_Orlando-Sanford.AP.722057_TMY3.epw
32709,Christmas,FL,28.5006,-80.9729,southern,2A,-5,747946,31.13136034,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32754,Mims,FL,28.7179,-80.9323,southern,2A,-5,747946,26.78578989,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32759,Oak Hill,FL,28.8213,-80.849,southern,2A,-5,747946,27.89460918,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32775,Scottsmoor,FL,28.7625,-80.8737,southern,2A,-5,747946,24.6530818,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32780,Titusville,FL,28.534,-80.8427,southern,2A,-5,747946,18.12105053,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32781,Titusville,FL,28.5328,-80.8103,southern,2A,-5,747946,15.56233065,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32782,Titusville,FL,28.6257,-80.8918,southern,2A,-5,747946,20.40337163,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32783,Titusville,FL,28.5422,-80.8552,southern,2A,-5,747946,18.75931768,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
32796,Titusville,FL,28.5999,-80.8817,southern,2A,-5,747946,19.48994607,NASA Shuttle Landing,FL,3,28.617,-80.683,USA_FL_NASA.Shuttle.Landing.Facility.747946_TMY3.epw
